Week,Supplier,Material,No_of_Material,Machine,No_of_Product,Product,Customer_id,Product_Target,Delivery,Delayed_Delivery,Deli_Delay_Limit,Extra_Delay,Customer_Validity,High_Delay,Cust_Churn
Week2,S1,Met3,80,Mach1,80.0,P3,C20,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,442,Mach3,169.0,P1,C2,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,327,Mach3,67.5,P3,C20,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met2,152,Mach2,35.0,P2,C15,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met3,237,Mach1,116.0,P3,C11,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met3,374,Mach3,74.0,P3,C6,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met2,295,Mach3,226.0,P1,C2,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met2,94,Mach1,94.0,P3,C5,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met3,210,Mach3,36.0,P3,C2,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met1,315,Mach1,164.0,P1,C1,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met2,470,Mach1,169.0,P3,C8,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met3,183,Mach2,13.8,P2,C9,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met1,468,Mach3,92.5,P3,C11,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,177,Mach1,177.0,P1,C13,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met2,420,Mach1,56.0,P2,C15,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met1,170,Mach2,67.0,P2,C16,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met2,94,Mach1,94.0,P2,C5,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met2,394,Mach3,151.0,P2,C8,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met3,82,Mach2,82.0,P3,C8,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met2,467,Mach2,53.400000000000006,P2,C4,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met1,284,Mach1,284.0,P3,C9,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met3,450,Mach2,51.2,P2,C3,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met2,144,Mach3,144.0,P2,C5,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met3,347,Mach2,41.6,P2,C1,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met3,322,Mach3,111.0,P1,C8,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met2,392,Mach1,194.0,P2,C19,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met2,52,Mach1,52.0,P1,C1,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met1,306,Mach2,215.0,P3,C12,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met3,240,Mach1,240.0,P1,C9,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met1,226,Mach3,172.0,P3,C8,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met2,145,Mach2,136.0,P3,C20,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met1,130,Mach2,130.0,P3,C16,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met1,220,Mach3,220.0,P2,C15,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met3,108,Mach1,108.0,P2,C16,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met1,304,Mach3,138.0,P1,C6,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met2,306,Mach2,173.0,P3,C16,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met1,171,Mach1,171.0,P2,C1,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met2,201,Mach3,201.0,P2,C14,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met1,356,Mach1,122.0,P1,C13,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met2,480,Mach2,131.0,P3,C1,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met1,358,Mach1,149.0,P2,C19,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met3,330,Mach1,56.0,P2,C12,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met1,70,Mach2,26.200000000000003,P1,C13,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met2,155,Mach2,39.5,P1,C8,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met3,179,Mach1,179.0,P1,C2,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met3,432,Mach2,70.2,P2,C9,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met1,358,Mach1,284.0,P2,C15,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met3,292,Mach2,137.0,P3,C1,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met3,471,Mach2,6.300000000000001,P1,C13,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met3,357,Mach2,32.5,P1,C7,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met2,453,Mach3,54.0,P2,C19,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met2,241,Mach3,29.0,P3,C3,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met2,89,Mach1,89.0,P2,C2,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met1,180,Mach1,180.0,P2,C4,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met1,465,Mach3,320.0,P1,C9,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met3,342,Mach1,342.0,P3,C1,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met2,218,Mach2,218.0,P3,C9,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met3,301,Mach1,152.0,P1,C10,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met2,362,Mach2,39.6,P2,C16,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met1,199,Mach1,74.0,P1,C20,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,411,Mach1,298.0,P2,C18,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met1,443,Mach1,108.0,P1,C8,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,481,Mach2,24.3,P1,C18,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,72,Mach1,72.0,P2,C20,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met1,155,Mach1,155.0,P3,C19,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met1,84,Mach1,84.0,P3,C10,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met2,84,Mach2,29.900000000000002,P1,C7,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met1,64,Mach3,64.0,P2,C4,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met3,156,Mach2,76.2,P2,C13,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met1,66,Mach1,66.0,P1,C18,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met3,71,Mach2,71.0,P3,C18,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met2,70,Mach1,70.0,P2,C8,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met3,304,Mach1,304.0,P3,C14,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met1,293,Mach2,293.0,P3,C2,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met2,317,Mach2,298.0,P3,C3,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met3,225,Mach1,225.0,P2,C15,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,483,Mach1,279.0,P2,C18,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met3,185,Mach3,179.5,P3,C19,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met2,50,Mach1,50.0,P1,C7,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met2,299,Mach2,227.0,P3,C10,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,164,Mach1,164.0,P1,C7,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met3,417,Mach2,12.0,P1,C18,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,278,Mach3,230.0,P2,C20,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met2,376,Mach1,220.0,P1,C12,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,255,Mach2,57.400000000000006,P2,C3,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,78,Mach2,44.800000000000004,P2,C2,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,285,Mach2,133.0,P3,C20,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met3,331,Mach2,25.200000000000003,P1,C2,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met3,454,Mach1,289.0,P1,C3,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met1,354,Mach2,162.0,P3,C3,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met2,61,Mach2,31.6,P1,C16,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met1,122,Mach2,35.2,P1,C20,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met3,182,Mach1,107.0,P3,C3,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met3,347,Mach2,206.0,P3,C13,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met2,392,Mach1,276.0,P1,C15,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met1,358,Mach1,76.0,P3,C19,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met3,150,Mach1,71.0,P3,C11,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met1,278,Mach2,23.900000000000002,P1,C10,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met1,374,Mach1,214.0,P2,C7,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,309,Mach1,309.0,P3,C20,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met1,251,Mach1,237.0,P2,C2,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,258,Mach1,258.0,P2,C3,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met3,130,Mach2,130.0,P3,C14,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met1,209,Mach3,155.0,P1,C20,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met2,123,Mach1,109.0,P3,C13,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met2,326,Mach2,23.0,P1,C15,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,347,Mach3,333.0,P2,C2,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met1,473,Mach2,303.0,P3,C3,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met1,426,Mach1,143.0,P2,C5,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met2,403,Mach2,75.0,P2,C10,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met1,334,Mach2,38.400000000000006,P2,C18,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met2,175,Mach1,153.0,P2,C9,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met2,254,Mach2,28.0,P1,C10,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met3,273,Mach1,273.0,P1,C15,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met1,300,Mach2,13.700000000000001,P1,C8,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met2,231,Mach2,51.6,P2,C3,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met2,275,Mach1,194.0,P1,C17,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,168,Mach1,168.0,P3,C5,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met3,53,Mach1,53.0,P3,C18,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met2,89,Mach2,89.0,P3,C19,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met2,270,Mach2,180.0,P3,C19,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met1,341,Mach3,295.0,P1,C1,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met1,53,Mach3,53.0,P3,C6,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met3,351,Mach1,208.0,P3,C13,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met3,116,Mach1,56.0,P1,C12,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met3,117,Mach2,117.0,P3,C12,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met3,51,Mach2,51.0,P3,C17,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met3,416,Mach1,327.0,P1,C9,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met1,158,Mach1,96.0,P2,C7,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met3,217,Mach1,76.0,P2,C19,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met2,371,Mach1,352.0,P3,C18,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met2,352,Mach2,12.5,P1,C14,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met2,357,Mach1,357.0,P3,C8,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met3,417,Mach1,83.0,P2,C17,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met3,58,Mach1,58.0,P3,C7,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met1,75,Mach1,75.0,P2,C16,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met2,388,Mach1,158.0,P2,C15,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met3,190,Mach2,25.1,P1,C11,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met2,184,Mach1,184.0,P3,C14,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met3,455,Mach1,129.0,P1,C17,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met2,332,Mach2,168.0,P3,C18,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met2,144,Mach3,144.0,P1,C2,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met1,479,Mach3,158.0,P2,C16,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met1,148,Mach1,148.0,P1,C10,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met2,321,Mach1,283.0,P3,C13,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met2,137,Mach1,113.0,P1,C12,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met1,220,Mach1,220.0,P2,C5,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met1,408,Mach2,77.0,P3,C11,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met2,172,Mach3,121.0,P3,C4,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met2,263,Mach2,49.6,P2,C17,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met1,318,Mach2,13.4,P2,C4,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met2,285,Mach1,275.0,P3,C5,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met2,152,Mach1,87.0,P3,C6,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met1,268,Mach2,33.800000000000004,P2,C12,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met2,72,Mach1,64.0,P2,C3,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met3,305,Mach3,305.0,P1,C8,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met3,158,Mach1,158.0,P2,C19,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met3,336,Mach2,37.2,P1,C14,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met2,450,Mach2,25.1,P1,C5,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met2,88,Mach1,88.0,P1,C9,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met1,77,Mach3,59.0,P3,C2,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,196,Mach1,196.0,P1,C2,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met3,343,Mach1,343.0,P3,C11,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met2,139,Mach3,139.0,P1,C18,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met3,341,Mach3,278.0,P1,C11,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met1,236,Mach1,236.0,P1,C7,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met2,452,Mach3,397.0,P2,C16,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met1,199,Mach1,187.0,P3,C3,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met2,82,Mach1,82.0,P2,C13,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met3,492,Mach2,125.0,P3,C12,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met1,490,Mach1,173.0,P2,C2,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met1,262,Mach2,38.2,P1,C6,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met2,256,Mach1,256.0,P1,C13,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met1,285,Mach2,285.0,P3,C6,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met2,151,Mach2,28.900000000000002,P1,C19,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met1,227,Mach1,227.0,P1,C16,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met2,485,Mach2,38.300000000000004,P1,C2,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met2,224,Mach1,71.0,P2,C14,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met3,496,Mach3,67.5,P3,C2,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met1,227,Mach3,197.0,P2,C13,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met2,400,Mach1,384.0,P2,C7,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met1,340,Mach1,260.0,P3,C9,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met3,136,Mach1,136.0,P3,C5,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met1,354,Mach2,20.0,P1,C2,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met2,191,Mach1,191.0,P2,C4,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met3,331,Mach2,12.4,P2,C16,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met1,89,Mach2,39.5,P1,C17,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met2,249,Mach1,161.0,P2,C7,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met3,342,Mach1,342.0,P3,C13,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met3,474,Mach3,125.0,P1,C16,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met2,252,Mach1,140.0,P1,C8,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met2,277,Mach1,69.0,P3,C14,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met2,99,Mach1,99.0,P1,C8,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met3,231,Mach1,231.0,P1,C11,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met3,105,Mach1,53.0,P2,C14,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met1,480,Mach2,217.0,P3,C13,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met2,355,Mach2,28.5,P1,C9,250.0,Yes,No,1,9,Existing,False,False
Week2,S1,Met2,316,Mach1,90.0,P1,C12,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,73,Mach1,73.0,P2,C2,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met1,241,Mach1,241.0,P1,C16,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met3,214,Mach1,214.0,P1,C6,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met1,382,Mach1,317.0,P3,C9,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met1,336,Mach1,62.0,P1,C5,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,412,Mach1,339.0,P3,C1,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met2,263,Mach1,263.0,P2,C8,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met3,216,Mach1,216.0,P3,C7,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met2,413,Mach1,211.0,P2,C11,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met2,418,Mach1,284.0,P1,C15,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met2,494,Mach1,218.0,P1,C7,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met3,68,Mach1,68.0,P2,C5,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met2,56,Mach1,56.0,P1,C2,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met1,263,Mach2,263.0,P3,C3,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met1,167,Mach3,46.0,P3,C7,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,56,Mach1,56.0,P3,C17,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S2,Met2,476,Mach1,188.0,P1,C2,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met1,257,Mach1,184.0,P3,C3,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met2,385,Mach1,224.0,P2,C5,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met3,383,Mach3,118.0,P3,C2,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met2,374,Mach1,271.0,P2,C13,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met3,463,Mach2,204.0,P3,C4,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,157,Mach2,73.8,P2,C19,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met3,446,Mach1,212.0,P1,C14,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met1,397,Mach2,28.8,P1,C18,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met3,144,Mach2,9.5,P1,C1,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met3,365,Mach1,130.0,P3,C8,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,220,Mach3,92.5,P3,C10,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met1,436,Mach1,128.0,P3,C8,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met1,59,Mach1,59.0,P1,C11,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met1,219,Mach1,66.0,P1,C4,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met1,349,Mach2,16.0,P1,C20,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met2,471,Mach1,222.0,P1,C5,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met2,429,Mach1,235.0,P2,C16,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met2,293,Mach1,172.0,P2,C18,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met3,64,Mach1,64.0,P1,C17,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met3,259,Mach1,259.0,P2,C14,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met1,218,Mach1,110.0,P1,C20,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met1,336,Mach2,297.0,P3,C18,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S1,Met3,395,Mach3,369.0,P2,C12,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met3,192,Mach1,192.0,P1,C19,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met3,122,Mach1,91.0,P1,C20,250.0,No,Yes,1,9,Existing,False,False
Week2,S1,Met3,98,Mach2,52.0,P3,C6,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S3,Met2,105,Mach1,105.0,P2,C16,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S1,Met1,204,Mach2,27.6,P2,C15,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met2,267,Mach1,156.0,P2,C12,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met2,377,Mach1,102.0,P2,C13,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met1,193,Mach3,193.0,P2,C1,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met3,383,Mach1,276.0,P2,C11,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S2,Met1,261,Mach1,111.0,P1,C17,250.0,No,Yes,1,9,Existing,False,False
Week2,S3,Met1,310,Mach2,308.0,P3,C16,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met3,307,Mach1,101.0,P2,C14,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met3,438,Mach1,312.0,P2,C8,200.0,Yes,No,2,10,Not_Existing,True,True
Week2,S3,Met1,342,Mach1,164.0,P2,C13,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S1,Met2,297,Mach3,120.5,P3,C6,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S2,Met3,290,Mach1,64.0,P2,C20,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met1,436,Mach2,7.1000000000000005,P1,C17,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met1,127,Mach2,62.0,P3,C3,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met2,62,Mach1,62.0,P1,C18,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met2,104,Mach1,104.0,P3,C8,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met1,50,Mach2,21.400000000000002,P2,C9,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S2,Met3,242,Mach2,26.5,P1,C12,250.0,Yes,No,1,9,Existing,False,False
Week2,S3,Met3,215,Mach1,215.0,P1,C14,250.0,No,Yes,1,9,Existing,False,False
Week2,S2,Met3,360,Mach2,236.0,P3,C11,250.0,No,Yes,3,11,Not_Existing,True,True
Week2,S1,Met3,57,Mach2,35.4,P2,C15,200.0,No,Yes,2,10,Not_Existing,True,True
Week2,S3,Met3,204,Mach3,191.5,P3,C7,250.0,Yes,No,3,11,Not_Existing,True,True
Week2,S3,Met1,331,Mach2,34.800000000000004,P1,C14,250.0,Yes,No,1,9,Existing,False,False
Week2,S2,Met3,299,Mach1,299.0,P1,C10,250.0,Yes,No,1,9,Existing,False,False
